0,26.5604503955897,52.2660288081405,52.4998232591298,54.3266735244071,71.501298227178,89.3404007977176,99.4872420229355,77.5312071171517,89.9522736206767,107.11287293214,118.242893981358,112.37670868448,99.8034391102184,107.719009064482,123.004814426644,134.931970393262,137.104755023682,137.329105277946,123.714968273052,136.281737721161,148.170402086742,152.563715459627,137.373475510655,146.79308923285,157.287090294115,163.06189697862,161.340547423721,165.736246429524,161.568027538183,167.827167379387,169.811558175386
26.5604503955897,0,26.5604503955897,77.1166935459865,69.360629715518,65.8721792106593,69.3208055842582,77.0559992648454,98.2228365366493,95.879194538981,95.879194538981,98.2228365366493,126.885520832778,120.076661696285,121.050196454013,121.46450734942,121.050261522183,120.076661696285,126.885520832778,139.37333492557,142.192431694355,142.192431694355,139.37333492557,151.325838189888,156.121550101765,158.068555219531,156.139746338955,151.356857712949,167.311676862418,167.827167379387,169.962467226892,167.827167379387
52.2660288081405,26.5604503955897,0,99.5422696223846,89.3861135843473,71.501298227178,54.3071132252415,52.4350448110066,118.242893981358,107.11287293214,89.9522736206767,77.5312071171517,137.329105277946,137.104755023682,134.932608619921,123.004814426644,107.720136133011,99.8034391102184,112.37670868448,152.563715459627,148.170402086742,136.281737721161,123.714968273052,161.31926039135,163.054288174245,157.287090294115,146.82212904882,137.413590455923,165.736246429524,169.811558175386,167.827167379387,161.568027538183
52.4998232591298,77.1166935459865,99.5422696223846,0,52.0657299370562,96.3455943005425,126.063904586609,136.806936512049,38.8447651138154,88.6567390743798,129.284081956891,149.590479790309,80.5826613899996,52.4279665844213,81.5910763909111,125.392257022531,154.745550068137,160.892282873663,151.021139848039,85.1274475738502,119.710342615171,152.265960060596,167.675514603611,99.7427558978405,119.127845482223,146.283698677676,165.466875714732,169.339176303243,151.000445329945,137.373475510655,151.325838189888,161.31926039135
54.3266735244071,69.360629715518,89.3861135843473,52.0657299370562,0,52.1280538990553,96.3430319992067,126.065235080052,43.1505680227706,43.4584598153153,90.1445424729839,128.695740899034,121.316947307068,83.7001457858838,61.8491605996127,87.5908044027845,126.507371904478,152.659389339487,161.894961382177,92.1048088878039,96.724274267971,124.871878502767,152.262661296598,119.127845482223,115.102126786198,129.226896090422,150.126838248235,165.486381113311,145.085541604825,146.79308923285,156.121550101765,163.054288174245
71.501298227178,65.8721792106593,71.501298227178,96.3455943005425,52.1280538990553,0,52.0642017621169,96.3080837326276,89.8994475031048,44.6642325093384,44.6642325093384,89.8994475031048,151.225683395762,124.506660792776,87.6726191931403,65.8885904284374,87.6696280793629,124.506660792776,151.225683395762,122.759730670824,99.3750059962057,99.3750059962057,122.759730670824,146.283698677676,129.226896090422,121.476961896925,129.232140722127,146.30479343684,142.57238055246,157.287090294115,158.068555219531,157.287090294115
89.3404007977176,69.3208055842582,54.3071132252415,126.063904586609,96.3430319992067,52.0642017621169,0,52.0857153841586,128.649920890092,90.094223580138,43.4402111504783,43.2182570158063,161.884099433259,152.628651549425,126.471379376289,87.5691887341948,61.8879822911946,83.7608874520147,121.359272988935,152.236391337472,124.852686652027,96.7381837048817,92.1571182378938,165.466875714732,150.126838248235,129.232140722127,115.168052213621,119.217462816949,145.098689751103,163.06189697862,156.139746338955,146.82212904882
99.4872420229355,77.0559992648454,52.4350448110066,136.806936512049,126.065235080052,96.3080837326276,52.0857153841586,0,149.558898198507,129.257842264113,88.6474845077565,38.8791703443727,151.011204677128,160.871641973497,154.72923723549,125.389251780079,81.622484646554,52.4927616769883,80.622829908937,167.666262354937,152.267179021471,119.733372665832,85.180404955541,169.339176303243,165.486381113311,146.30479343684,119.217462816949,99.8530536237633,151.028385624363,161.340547423721,151.356857712949,137.413590455923
77.5312071171517,98.2228365366493,118.242893981358,38.8447651138154,43.1505680227706,89.8994475031048,128.649920890092,149.558898198507,0,64.7307166484237,118.561775694839,152.494729019906,94.1885494798326,44.5627089750866,45.4740245520212,101.693784530961,146.060408513752,166.640925688695,164.471106316393,57.5256468707152,89.0050032268044,133.374358770711,162.984178455299,85.1274475738502,92.1048088878039,122.759730670824,152.236391337472,167.666262354937,132.223050796931,123.714968273052,139.37333492557,152.563715459627
89.9522736206767,95.879194538981,107.11287293214,88.6567390743798,43.4584598153153,44.6642325093384,90.094223580138,129.257842264113,64.7307166484237,0,64.7027542624565,118.561775694839,140.849552833032,101.226010626991,47.1045480641302,47.7318509070448,101.944405172122,145.555686285606,165.987851572133,89.0050032268044,64.872367797479,91.6235259788622,133.374358770711,119.710342615171,96.724274267971,99.3750059962057,124.852686652027,152.267179021471,122.857266730034,136.281737721161,142.192431694355,148.170402086742
